t_days,B,F,A
2.700000000000000000e+01,5.610213192012483141e-01,9.422245246611521408e-02,0.000000000000000000e+00
2.800000000000000000e+01,5.804980713163437889e-01,1.855231310461130101e-01,0.000000000000000000e+00
2.900000000000000000e+01,5.825428330417823375e-01,2.297240228292026232e-01,0.000000000000000000e+00
3.000000000000000000e+01,6.026111835409301287e-01,2.621898340871477440e-01,2.237463825495379546e-04
3.100000000000000000e+01,6.115078824018227444e-01,2.732587961570066559e-01,2.580647373384286773e-05
3.200000000000000000e+01,6.130250735897024850e-01,2.991277026246781934e-01,0.000000000000000000e+00
3.300000000000000000e+01,6.293277599029540870e-01,3.164802848638127997e-01,4.314021917142875801e-05
3.400000000000000000e+01,6.362267740131100080e-01,3.207144763595197179e-01,2.767070419721297364e-05
3.500000000000000000e+01,6.519130548806888470e-01,3.153255723857354975e-01,3.185717078702270306e-04
3.600000000000000000e+01,6.609382703002881776e-01,3.108157276405598135e-01,5.125902162583003806e-04
3.700000000000000000e+01,6.641785030747967555e-01,3.071289748632389238e-01,4.107425890916421309e-04
3.800000000000000000e+01,6.648447388644366240e-01,3.099258680006728994e-01,5.585113206671976898e-04
3.900000000000000000e+01,6.649450891288962717e-01,3.119588781470696848e-01,4.596301479407636863e-04
4.000000000000000000e+01,6.658095792694133097e-01,3.167286524305096829e-01,1.576798779421256888e-04
4.100000000000000000e+01,6.794054468700047034e-01,3.123908722107416325e-01,1.046824517408777218e-04
4.200000000000000000e+01,6.788715120439101636e-01,3.112288812344785605e-01,7.434582787096467339e-04
4.300000000000000000e+01,6.640440869624637532e-01,2.937696467631799035e-01,3.694217143175045461e-04
4.400000000000000000e+01,6.667536993039666626e-01,2.901932552106568086e-01,3.087326150425113709e-04
4.500000000000000000e+01,6.745242884735128674e-01,2.897472191466344826e-01,1.436638751305252667e-04
4.600000000000000000e+01,6.815135364460176426e-01,3.068685662179516660e-01,1.686423761412698670e-04
4.700000000000000000e+01,6.830218654549613522e-01,3.175284139083397461e-01,7.088818705081617751e-05
4.800000000000000000e+01,6.864228055362592285e-01,3.116590099769519506e-01,0.000000000000000000e+00
4.900000000000000000e+01,6.652453074072676165e-01,2.215015749230702935e-01,0.000000000000000000e+00
5.000000000000000000e+01,6.442738298079578874e-01,1.579451659101837602e-01,3.028409760145089804e-04
5.100000000000000000e+01,6.317572477974252587e-01,1.250311589080401187e-01,1.396104956885434036e-05
5.200000000000000000e+01,6.059223323287455942e-01,1.003605376377780800e-01,0.000000000000000000e+00
5.300000000000000000e+01,5.889827441972396160e-01,8.746192985186047875e-02,5.270100633353795409e-04
5.400000000000000000e+01,5.813255799574488236e-01,7.926997294521682946e-02,6.894814773141857154e-04
5.500000000000000000e+01,5.718081547415088117e-01,7.517200938832595269e-02,8.146921254899841796e-04
5.600000000000000000e+01,5.748257004761090361e-01,1.464832575253030844e-01,5.140987857871406202e-05
5.700000000000000000e+01,5.785418027624770199e-01,1.786102002649931075e-01,7.042419506716076506e-06
5.800000000000000000e+01,5.735890388834912201e-01,2.037200378172694948e-01,1.776927437767620687e-04
5.900000000000000000e+01,5.727624859144682112e-01,2.177012063076685378e-01,0.000000000000000000e+00
6.000000000000000000e+01,5.830265860594109339e-01,2.360527663961784484e-01,8.522601246075723908e-05
6.100000000000000000e+01,5.803948475739409973e-01,2.396133643734848495e-01,0.000000000000000000e+00
6.200000000000000000e+01,5.849406015181861651e-01,2.575481785048213124e-01,1.243772235292109069e-04
6.300000000000000000e+01,5.930961887646620800e-01,2.879244348682883370e-01,0.000000000000000000e+00
6.400000000000000000e+01,5.953569122559148052e-01,2.702794772136099533e-01,1.265520182995954991e-04
6.500000000000000000e+01,5.850396322258395454e-01,2.766607351388777336e-01,3.090611116300821321e-05
6.600000000000000000e+01,5.773829003687279693e-01,2.769169668343271495e-01,5.239893073052095593e-05
6.700000000000000000e+01,5.758326710050361008e-01,2.785523280483822028e-01,3.313029569650824337e-05
6.800000000000000000e+01,5.869028655513038872e-01,2.816040016861450779e-01,7.495844523668539346e-05
6.900000000000000000e+01,5.846307741933578495e-01,2.697374587114173550e-01,4.000672343204444937e-04
7.000000000000000000e+01,5.843725686235559102e-01,2.667039038944531981e-01,8.120396282129793263e-04
7.100000000000000000e+01,5.922186762549521699e-01,2.873137821769001232e-01,4.356753504073192684e-04
7.200000000000000000e+01,5.956868518342504082e-01,2.894503003523899998e-01,8.839209637233467380e-04
7.300000000000000000e+01,5.955679727207678908e-01,2.728461723774238123e-01,6.454922974958760299e-04
7.400000000000000000e+01,5.862801889752451423e-01,2.657740600407049181e-01,9.503451533787532837e-04
7.500000000000000000e+01,5.941935668855143904e-01,2.585298850735355813e-01,5.262885101228592915e-04
7.600000000000000000e+01,6.130885748066133845e-01,3.484683029938209775e-01,1.541733887114699834e-03
7.700000000000000000e+01,6.328340384587762824e-01,4.169817905035704264e-01,3.493634078070413217e-03
7.800000000000000000e+01,6.500634019120571372e-01,4.424802642935269370e-01,4.122307733825434847e-03
7.900000000000000000e+01,6.647775968691382875e-01,4.852204335679593528e-01,3.145269415498428648e-03
8.000000000000000000e+01,6.782809310908850531e-01,4.957327765196321567e-01,2.734246937024306743e-03
8.100000000000000000e+01,6.857336042205899318e-01,4.936945773385174041e-01,1.813810287814322840e-03
8.200000000000000000e+01,6.941707813531817761e-01,5.109576694865466395e-01,1.816767095104767976e-03
8.300000000000000000e+01,7.208389354120150472e-01,5.258789812413571241e-01,2.422267115916249772e-03
8.400000000000000000e+01,7.389830543306223909e-01,5.345192687269445520e-01,2.812062657979800574e-03
8.500000000000000000e+01,7.449363608902327405e-01,5.063503009428013124e-01,4.606814934586526966e-03
8.600000000000000000e+01,7.505021504353737161e-01,4.944031278141254870e-01,4.118973381739395034e-03
8.700000000000000000e+01,7.598695106484333328e-01,4.758834339785327217e-01,3.004077750408672230e-03
8.800000000000000000e+01,7.749844294253716015e-01,4.800345473358651471e-01,9.020014439262266561e-04
8.900000000000000000e+01,7.900698547745623745e-01,4.622819350355406587e-01,1.745852777758989584e-05
9.000000000000000000e+01,7.902046061351120088e-01,3.815757708972063456e-01,0.000000000000000000e+00
9.100000000000000000e+01,7.826170228332229861e-01,3.369965818443003691e-01,7.594578898234300574e-04
9.200000000000000000e+01,7.792069856624496138e-01,3.304941700801224957e-01,1.027591764019689753e-03
9.300000000000000000e+01,7.759373763076581332e-01,3.181702148008679343e-01,4.130855821464348918e-04
9.400000000000000000e+01,7.643046405955543632e-01,3.050920150512902995e-01,6.139410662455930048e-04
9.500000000000000000e+01,7.492408798470954201e-01,2.837378220366664761e-01,3.659547166066750819e-04
9.600000000000000000e+01,7.369913885262803221e-01,2.831442589437453417e-01,5.156486196845383365e-04
9.700000000000000000e+01,7.368248170010643916e-01,2.723174677190899895e-01,2.533460949320364580e-04
9.800000000000000000e+01,7.359344219730974412e-01,2.752051208667213866e-01,8.691590298154000852e-05
9.900000000000000000e+01,7.373273929765550294e-01,2.939989969853654128e-01,2.755183338996281483e-04
1.000000000000000000e+02,7.329126258304049513e-01,3.082573868080225044e-01,4.851396642782321300e-04
1.010000000000000000e+02,7.258026171273748162e-01,2.959306681536262862e-01,3.447871385774314758e-04
1.020000000000000000e+02,7.139174687603773162e-01,3.017194473601997884e-01,7.276559516852759528e-04
1.030000000000000000e+02,7.167749021670010157e-01,2.898360801041028889e-01,7.707803519312938839e-04
1.040000000000000000e+02,7.190140970055008962e-01,2.997191112803618274e-01,1.082829505045736131e-03
1.050000000000000000e+02,7.118325500149198515e-01,2.076633344880602638e-01,1.032926619526270762e-03
1.060000000000000000e+02,6.919774560983393830e-01,1.461008630203236569e-01,4.588723033306321307e-04
1.070000000000000000e+02,6.681120898342504111e-01,1.100141363750145596e-01,1.217580854165368218e-03
1.080000000000000000e+02,6.484831668406463301e-01,9.083305640204575315e-02,1.418217107165341316e-03
1.090000000000000000e+02,6.326389898372007936e-01,7.429603616420958623e-02,1.461023523900101349e-03
1.100000000000000000e+02,6.183142562715180368e-01,6.799363633579334765e-02,1.779471294610548331e-03
1.110000000000000000e+02,6.012209459946082912e-01,6.073046093648395288e-02,6.588278566630797334e-04
1.120000000000000000e+02,5.943763970782898198e-01,1.516182459048152353e-01,1.454431739573773758e-04
1.130000000000000000e+02,5.843406453014838853e-01,1.841749533929633587e-01,8.778254424530783178e-05
1.140000000000000000e+02,6.041738640744617195e-01,2.427567483086700562e-01,5.910401103617226150e-04
1.150000000000000000e+02,6.054679452926254868e-01,2.531120279875935242e-01,1.163352339550121177e-06
1.160000000000000000e+02,6.172273474921390335e-01,2.790585549562079604e-01,1.128592499725478810e-05
1.170000000000000000e+02,6.211736857296024095e-01,2.719008245913180355e-01,1.292219075859704094e-04
1.180000000000000000e+02,6.363879370092067056e-01,2.729507874706956772e-01,3.035946081548522362e-04
1.190000000000000000e+02,6.405272686818764827e-01,2.697754103315871399e-01,6.242017322130686153e-04
1.200000000000000000e+02,6.371315228755859428e-01,2.702363885362493723e-01,3.650600701994244032e-04
1.210000000000000000e+02,6.422268576462684120e-01,2.713136047061303624e-01,4.599260338616979922e-04
1.220000000000000000e+02,6.464210836346687694e-01,2.726503454313297659e-01,8.539225181068513541e-05
1.230000000000000000e+02,6.497552142550433452e-01,2.694305884981677557e-01,2.292668879830457877e-04
1.240000000000000000e+02,6.634116067062176825e-01,2.634163305377403841e-01,6.566150320521485203e-04
1.250000000000000000e+02,6.671535006473900964e-01,2.540533572847242794e-01,3.436468522699637185e-04
1.260000000000000000e+02,6.727820640794780482e-01,2.504715795153785729e-01,4.372557596322021120e-05
1.270000000000000000e+02,6.886597923223666262e-01,2.663110101574263644e-01,5.370512974419307234e-05
1.280000000000000000e+02,6.860619076141341033e-01,2.537624854417099285e-01,1.983041671984627071e-04
1.290000000000000000e+02,6.801075781645410379e-01,2.589122874550313647e-01,2.030473245336346147e-05
1.300000000000000000e+02,6.752590479736712004e-01,2.588537022485185579e-01,5.954971343930175827e-05
1.310000000000000000e+02,6.756510377332082262e-01,2.657956217536213694e-01,0.000000000000000000e+00
1.320000000000000000e+02,6.783213383596448098e-01,2.524345082072229629e-01,0.000000000000000000e+00
1.330000000000000000e+02,6.596428305279895543e-01,1.951620094518968229e-01,7.072877849187521933e-04
1.340000000000000000e+02,6.389246020452435948e-01,1.565336731187432218e-01,1.717700421940823112e-05
1.350000000000000000e+02,6.224859604001229396e-01,1.298009261181240770e-01,0.000000000000000000e+00
1.360000000000000000e+02,6.092003901413041156e-01,1.216840536278834539e-01,2.288067626849898885e-05
1.370000000000000000e+02,5.869299929397343574e-01,1.098656362741673304e-01,3.381140618609775853e-04
1.380000000000000000e+02,5.707322434402479772e-01,1.077135288088914150e-01,3.185364105549392757e-05
1.390000000000000000e+02,5.578193123659925812e-01,9.917089226919371947e-02,3.987339568781538126e-05
1.400000000000000000e+02,5.761916813551376526e-01,1.497228309394006973e-01,3.957938014903839051e-04
1.410000000000000000e+02,5.822366217408846412e-01,1.821217646879833840e-01,0.000000000000000000e+00
1.420000000000000000e+02,5.911058446660099053e-01,2.094109639538017376e-01,2.930607627632246417e-05
1.430000000000000000e+02,6.065513203468730907e-01,2.255994354634284771e-01,1.263259774982625899e-03
1.440000000000000000e+02,6.119205979414903407e-01,2.458057349169114336e-01,2.380193640432980422e-04
1.450000000000000000e+02,6.230783452422046231e-01,2.456314093103656171e-01,0.000000000000000000e+00
1.460000000000000000e+02,6.277872982761848464e-01,2.422122141213002289e-01,0.000000000000000000e+00
1.470000000000000000e+02,6.347780920892541756e-01,2.462061599065988871e-01,0.000000000000000000e+00
1.480000000000000000e+02,6.352334883194363790e-01,2.491485635065184001e-01,2.372445495653357920e-07
1.490000000000000000e+02,6.379085306465577254e-01,2.509399569314901268e-01,7.256687134083749150e-05
1.500000000000000000e+02,6.522942214859326349e-01,2.548537607775177571e-01,9.053456196829954281e-05
1.510000000000000000e+02,6.581838533105565103e-01,2.320819386057562106e-01,4.395738186234041589e-04
1.520000000000000000e+02,6.611674890127025028e-01,2.200900477002906974e-01,7.398201236884918231e-04
1.530000000000000000e+02,6.637495999311627815e-01,2.381143506785743380e-01,8.085074353846996228e-04
1.540000000000000000e+02,6.612213580245749345e-01,2.254538507779046408e-01,5.371410463985503521e-04
1.550000000000000000e+02,6.604856573685030652e-01,2.262498440555204826e-01,3.634408681187188683e-04
1.560000000000000000e+02,6.586232156985094566e-01,2.189901531348631136e-01,4.371010618741241120e-04
1.570000000000000000e+02,6.664931049723420431e-01,2.296987782434356251e-01,1.310996756926039190e-04
1.580000000000000000e+02,6.761097175656162195e-01,2.074248162291847941e-01,6.083885017702551912e-04
1.590000000000000000e+02,6.436044806031299137e-01,1.406643999418600854e-01,5.541066861086833871e-04
1.600000000000000000e+02,6.200708822474462201e-01,1.088274403265154094e-01,0.000000000000000000e+00
1.610000000000000000e+02,5.839113840257178500e-01,8.538469615374670585e-02,0.000000000000000000e+00
1.620000000000000000e+02,5.556472803150658279e-01,6.486172077382437728e-02,2.210960764836862992e-04
1.630000000000000000e+02,5.373038724282188650e-01,5.473725853872875302e-02,6.152479105101371756e-05
1.640000000000000000e+02,5.205185166347866543e-01,5.376902918137557025e-02,1.611662407872408082e-04
1.650000000000000000e+02,4.908275426668409214e-01,5.051922578448569262e-02,0.000000000000000000e+00
1.660000000000000000e+02,4.766391015627011729e-01,4.903807644242424990e-02,1.910275994450414284e-05
1.670000000000000000e+02,4.585462836026535927e-01,4.622375393708277880e-02,4.802822756730279236e-05
1.680000000000000000e+02,4.470836625401802822e-01,4.324733769367278963e-02,7.715725346597780037e-05
1.690000000000000000e+02,4.371260337847651667e-01,4.526624798499594843e-02,2.736603566755101504e-04
1.700000000000000000e+02,4.228709684297700666e-01,4.907840477808627505e-02,4.856228722662477904e-04
1.710000000000000000e+02,4.132341390483098009e-01,4.753781164112054480e-02,0.000000000000000000e+00
1.720000000000000000e+02,3.957084166747835696e-01,4.276574637537369772e-02,6.911721112562072521e-04
1.730000000000000000e+02,3.891827047053738609e-01,4.340861108772497978e-02,2.326439889388752502e-04
1.740000000000000000e+02,3.782832861244425082e-01,4.188768388016747557e-02,7.092999865831561401e-04
1.750000000000000000e+02,3.764195392333983259e-01,4.184314928450199450e-02,5.852761224153081674e-04
1.760000000000000000e+02,3.723704712750806056e-01,4.278695142799001511e-02,6.574450173752685329e-04
1.770000000000000000e+02,3.726429854671700070e-01,4.244945877609727219e-02,7.440499143207387946e-04
1.780000000000000000e+02,3.603931649567244100e-01,4.828935496346838802e-02,8.121703931187648339e-04
1.790000000000000000e+02,3.563118697776085364e-01,4.545077171803204447e-02,1.528622039100471872e-03
1.800000000000000000e+02,3.749479953918224973e-01,1.161293559809063042e-01,2.813624174172264965e-03
1.810000000000000000e+02,3.900153355375683417e-01,1.467298364935962773e-01,1.545355177444106493e-03
1.820000000000000000e+02,4.132159770239805519e-01,1.804602873471517488e-01,2.454547202920934028e-03
1.830000000000000000e+02,4.293638365291316261e-01,2.124342793692987341e-01,1.332589678452378388e-03
1.840000000000000000e+02,4.512077124506306824e-01,2.367098183287579261e-01,3.966214840230560608e-04
1.850000000000000000e+02,4.682306876072675483e-01,2.494084536830189769e-01,8.874545839939416156e-04
1.860000000000000000e+02,4.806160549737225618e-01,2.521653500848199392e-01,1.679399300287544002e-03
1.870000000000000000e+02,5.074490297081227785e-01,2.584794568229111800e-01,1.984710925991366149e-04
1.880000000000000000e+02,5.198230624661097643e-01,2.578970875505209315e-01,1.111617486321506035e-04
1.890000000000000000e+02,5.011336440692794048e-01,2.112261085567369301e-01,4.088473501542061917e-04
1.900000000000000000e+02,4.935246758822983137e-01,1.765164397175963129e-01,0.000000000000000000e+00
1.910000000000000000e+02,4.784135262379768938e-01,1.520773704391439052e-01,0.000000000000000000e+00
1.920000000000000000e+02,4.672440510971982985e-01,1.389454859662012376e-01,3.667649142285630800e-04
1.930000000000000000e+02,4.679296771174170089e-01,1.289527579123017076e-01,3.724301610351762794e-04
1.940000000000000000e+02,4.598865599283972205e-01,1.267519325655376838e-01,4.014159683763424569e-04
1.950000000000000000e+02,4.537604305751206657e-01,1.254387544848750424e-01,1.127028368466226468e-03
1.960000000000000000e+02,4.683669529630297701e-01,1.847955538587377211e-01,3.217438336066818887e-03
1.970000000000000000e+02,4.762207404840436142e-01,2.187697321321969424e-01,4.209307439661682734e-03
1.980000000000000000e+02,4.805475570967372434e-01,2.610072387879662226e-01,4.701003093095729515e-03
1.990000000000000000e+02,4.997189108298794591e-01,2.664347364772086668e-01,2.335978320646252878e-03
2.000000000000000000e+02,5.064403675781120606e-01,2.705815623235686695e-01,1.639534145344818212e-03
2.010000000000000000e+02,5.156555115788890031e-01,2.854213024547873068e-01,2.090384044220417945e-03
2.020000000000000000e+02,5.115533459912483538e-01,3.059250401095222061e-01,8.656797578254732221e-04
2.030000000000000000e+02,5.181748312185685545e-01,3.041756579279429884e-01,9.601242326227538756e-04
2.040000000000000000e+02,5.268437646803719732e-01,3.000941851277598715e-01,1.237033574612524025e-03
2.050000000000000000e+02,5.343973261706013167e-01,3.019517887274806855e-01,3.740917218848377208e-04
2.060000000000000000e+02,5.360170117776802412e-01,3.091846560017151302e-01,4.123639320610090033e-04
2.070000000000000000e+02,5.442825923744041283e-01,3.064798427454792362e-01,9.266867630111800874e-04
2.080000000000000000e+02,5.502668378177834052e-01,3.135648263297810545e-01,1.431522235988788366e-03
2.090000000000000000e+02,5.572484250027388564e-01,3.197510853299973532e-01,1.421976925845174974e-03
2.100000000000000000e+02,5.610023871100811022e-01,3.171459644644753495e-01,2.366557181795748629e-03
2.110000000000000000e+02,5.735248804213621820e-01,3.304095105746436833e-01,1.397605349331749189e-03
2.120000000000000000e+02,5.902912319279935982e-01,3.198516045595128920e-01,1.526417450184930531e-03
2.130000000000000000e+02,5.935229216056722157e-01,3.187348407434859032e-01,1.565248279622721232e-03
2.140000000000000000e+02,5.952125496478944955e-01,3.162453823493995841e-01,2.967685942845289110e-03
2.150000000000000000e+02,5.968893592339102883e-01,3.122225056973851887e-01,2.700537081371629303e-03
2.160000000000000000e+02,5.953031593775210961e-01,2.939620229812880958e-01,2.938231650389720728e-03
2.170000000000000000e+02,5.768942337897978723e-01,2.175702265723632178e-01,3.118493232172703331e-03
2.180000000000000000e+02,5.611010971262266889e-01,1.718382866070761739e-01,1.607344720347893014e-03
2.190000000000000000e+02,5.584121492863133307e-01,1.421367672244829850e-01,2.197714818530542742e-03
2.200000000000000000e+02,5.476113831467206428e-01,1.208065679770494727e-01,2.412031508392278607e-03
2.210000000000000000e+02,5.358659093315999433e-01,1.056069199006575698e-01,1.552847120385916508e-03
2.220000000000000000e+02,5.247512583949490717e-01,9.854213571650947967e-02,1.920206237694817861e-03
2.230000000000000000e+02,5.174428524857158651e-01,9.420135383187001887e-02,1.284049156742438687e-03
2.240000000000000000e+02,5.406431009743098981e-01,1.710616765371235637e-01,1.128548748791012753e-03
2.250000000000000000e+02,5.611827451329572947e-01,2.209111018511483171e-01,1.490003090901448855e-03
2.260000000000000000e+02,5.734560491809893579e-01,2.455718522194154096e-01,8.141636635674623888e-04
2.270000000000000000e+02,5.868972449588681917e-01,2.599420854167238670e-01,1.206794827284680396e-04
2.280000000000000000e+02,6.036761847187266383e-01,2.858047818390913597e-01,2.738180075291338916e-04
2.290000000000000000e+02,6.100292213397136010e-01,2.862524777538510423e-01,0.000000000000000000e+00
2.300000000000000000e+02,6.167923794316736430e-01,2.888550279320492575e-01,5.288266983126464586e-05
2.310000000000000000e+02,6.312004385244120996e-01,2.774012974748074067e-01,2.105780458654935884e-04
2.320000000000000000e+02,6.329387834671033053e-01,2.641336451307452760e-01,6.600832872338066202e-04
2.330000000000000000e+02,6.298873258055173174e-01,2.865062418350943774e-01,1.899082764810195280e-04
2.340000000000000000e+02,6.456979663842109529e-01,2.814478025457762267e-01,7.805653452085552007e-04
2.350000000000000000e+02,6.540810861258588016e-01,2.549912414520721926e-01,6.834815246423660067e-04
2.360000000000000000e+02,6.581017961940638372e-01,2.925247535427770162e-01,1.127888287517563861e-03
2.370000000000000000e+02,6.569122924751622516e-01,2.900036223493022147e-01,9.759438195278979673e-04
2.380000000000000000e+02,6.687741594726226424e-01,2.728493448701073687e-01,2.202711352683432797e-03
2.390000000000000000e+02,6.659065986194191433e-01,2.801959515929525746e-01,2.800410178293247492e-03
2.400000000000000000e+02,6.691024504228917369e-01,2.891603405732064425e-01,1.802836078873151435e-03
2.410000000000000000e+02,6.749848901000258250e-01,2.940637664554471842e-01,1.693874847229434773e-03
2.420000000000000000e+02,6.686232964847907967e-01,3.062815822482679584e-01,2.444117203121729063e-03
2.430000000000000000e+02,6.810775039175924750e-01,2.871787161557667889e-01,1.218971888332385633e-03
2.440000000000000000e+02,6.807352558220721717e-01,3.004632530419645842e-01,2.162518883712982991e-03
2.450000000000000000e+02,6.612137882273594336e-01,2.150854343167000748e-01,6.836037348938331457e-04
2.460000000000000000e+02,6.436738194979371164e-01,1.611551508556846035e-01,3.791318708567945539e-05
2.470000000000000000e+02,6.246689445184095968e-01,1.257375447494206711e-01,2.444966815655315231e-04
2.480000000000000000e+02,6.106071780834974039e-01,1.034814207591449597e-01,2.981727916822258834e-04
2.490000000000000000e+02,5.874150539307859686e-01,8.894351257390367693e-02,0.000000000000000000e+00
2.500000000000000000e+02,5.724358413769915499e-01,7.794844001364387154e-02,1.087026722161768777e-04
2.510000000000000000e+02,5.739879889693405568e-01,7.237969835771213001e-02,7.625151587400263997e-05
2.520000000000000000e+02,5.841900506202254428e-01,1.455682874172764540e-01,2.541310215130502355e-04
2.530000000000000000e+02,5.973545542673367459e-01,1.909744670138570355e-01,2.020804565636189864e-04
2.540000000000000000e+02,6.113073317140831353e-01,2.245902359980325724e-01,0.000000000000000000e+00
2.550000000000000000e+02,6.127769099328886915e-01,2.504096059287490017e-01,0.000000000000000000e+00
2.560000000000000000e+02,6.214326977940866081e-01,3.370398358006088668e-01,1.100431686804704602e-04
2.570000000000000000e+02,6.462553526859088349e-01,4.071359856241721920e-01,2.266450330844750833e-04
2.580000000000000000e+02,6.582113785308535414e-01,4.395056915714966594e-01,1.398032469151173430e-04
2.590000000000000000e+02,6.797033559590258678e-01,4.634254592189462341e-01,0.000000000000000000e+00
2.600000000000000000e+02,6.885203437733621312e-01,4.980110388814041333e-01,1.171822017438946381e-04
2.610000000000000000e+02,7.001032014333237186e-01,5.258038262674747942e-01,7.929774706847382494e-05
2.620000000000000000e+02,7.033477061815730513e-01,5.304130817973893297e-01,1.277458903801093407e-04
2.630000000000000000e+02,7.104525973812860773e-01,5.099057619152280729e-01,1.435429025017587396e-04
2.640000000000000000e+02,7.271836058255993773e-01,4.906703410215090266e-01,2.898272987946324706e-04
2.650000000000000000e+02,7.369615355133576351e-01,4.897285771370769036e-01,4.808147722860181572e-04
2.660000000000000000e+02,7.450898763950846160e-01,4.984573307220078187e-01,0.000000000000000000e+00
2.670000000000000000e+02,7.581686716228024370e-01,5.081617580646947685e-01,2.533976438940624041e-04
2.680000000000000000e+02,7.590711186397544052e-01,5.009846486049297498e-01,1.217869836423755457e-03
2.690000000000000000e+02,7.748841214157914381e-01,4.833878541986651456e-01,1.252986730622269486e-03
2.700000000000000000e+02,7.841428437051939371e-01,3.869304200671167537e-01,2.012356412638204397e-04
2.710000000000000000e+02,7.808006820583131002e-01,3.083404913448259399e-01,1.835100858246141355e-04
2.720000000000000000e+02,7.661191276506960079e-01,2.814631991748571260e-01,2.483223716858300482e-04
2.730000000000000000e+02,7.284349295558513182e-01,1.919347124940756211e-01,3.320797010316812759e-05
2.740000000000000000e+02,7.036502372771039626e-01,1.339335558601426612e-01,1.319162236429426410e-04
2.750000000000000000e+02,6.787833528873052913e-01,1.014246005508328274e-01,5.137419879400272982e-05
2.760000000000000000e+02,6.521919726201792500e-01,7.849780746110891771e-02,1.506624217920420235e-04
2.770000000000000000e+02,6.301033518513660114e-01,6.824840990759062365e-02,9.918049744598437557e-04
2.780000000000000000e+02,6.010509262930270324e-01,5.658299251210662656e-02,3.851920681731587628e-04
2.790000000000000000e+02,5.871019538211971200e-01,5.022635483208191809e-02,5.021949040475934831e-04
2.800000000000000000e+02,6.014078565175295932e-01,1.415892354595535974e-01,1.593584040303866033e-03
2.810000000000000000e+02,6.148017680891457726e-01,1.819056298970454510e-01,3.816616343765944202e-03
2.820000000000000000e+02,6.284172997150844209e-01,2.222965847084202862e-01,3.895604758197781028e-03
2.830000000000000000e+02,6.499271839613973700e-01,2.220542727106052106e-01,2.489444287922214227e-03
2.840000000000000000e+02,6.715848752187381088e-01,2.293368768347818498e-01,4.634219279305293489e-03
2.850000000000000000e+02,6.801763389334638532e-01,2.287192647529459333e-01,3.240080455960273227e-03
2.860000000000000000e+02,6.888573839719452918e-01,2.293122621847481502e-01,4.034998548953316541e-03
2.870000000000000000e+02,6.973184291210007268e-01,2.446883954422157115e-01,3.795505665316770225e-03
2.880000000000000000e+02,7.103788907298029809e-01,2.403688184397787253e-01,2.954091848620904286e-03
2.890000000000000000e+02,7.279629156853332228e-01,2.402481536708113985e-01,3.325907931244194080e-03
2.900000000000000000e+02,7.438592724384806010e-01,2.440884885958255202e-01,2.570189107885729064e-03
